,0,10,20,30,40,50,60,70,80,90,100
69,0.098,0.101,0.105,0.122,0.108,0.119,0.118,0.129,0.132,0.136,0.145
70,0.094,0.097,0.112,0.114,0.127,0.119,0.125,0.125,0.132,0.132,0.142
71,0.091,0.108,0.103,0.099,0.123,0.113,0.116,0.134,0.136,0.132,0.147
72,0.098,0.11,0.109,0.114,0.116,0.12,0.138,0.125,0.129,0.139,0.139
73,0.104,0.118,0.119,0.119,0.124,0.119,0.128,0.128,0.126,0.139,0.135
74,0.099,0.106,0.11,0.105,0.108,0.12,0.13,0.13,0.135,0.143,0.128
75,0.096,0.113,0.116,0.109,0.127,0.108,0.125,0.12,0.127,0.142,0.146
76,0.099,0.101,0.109,0.116,0.128,0.13,0.131,0.135,0.128,0.125,0.133
77,0.104,0.099,0.111,0.116,0.122,0.123,0.129,0.119,0.143,0.122,0.133
78,0.095,0.099,0.11,0.118,0.107,0.11,0.131,0.132,0.126,0.133,0.135
79,0.095,0.118,0.121,0.102,0.109,0.125,0.125,0.125,0.138,0.14,0.138
80,0.094,0.095,0.107,0.111,0.104,0.116,0.128,0.138,0.134,0.149,0.136
81,0.103,0.114,0.114,0.102,0.112,0.121,0.13,0.129,0.126,0.136,0.146
82,0.088,0.104,0.11,0.106,0.113,0.13,0.108,0.123,0.138,0.133,0.13
83,0.099,0.114,0.104,0.113,0.125,0.125,0.129,0.134,0.126,0.136,0.128
84,0.093,0.111,0.117,0.106,0.118,0.122,0.124,0.126,0.137,0.138,0.135
85,0.094,0.113,0.105,0.105,0.115,0.116,0.139,0.132,0.134,0.133,0.141
86,0.097,0.106,0.101,0.104,0.115,0.128,0.116,0.136,0.132,0.135,0.143
87,0.106,0.104,0.111,0.107,0.124,0.126,0.123,0.123,0.141,0.139,0.126
88,0.102,0.106,0.106,0.123,0.122,0.12,0.11,0.12,0.129,0.137,0.145
89,0.093,0.1,0.106,0.118,0.107,0.116,0.124,0.132,0.135,0.126,0.129
90,0.089,0.1,0.108,0.121,0.109,0.12,0.136,0.124,0.135,0.124,0.13
91,0.099,0.101,0.106,0.117,0.111,0.119,0.116,0.113,0.13,0.135,0.14
92,0.097,0.095,0.108,0.109,0.106,0.118,0.126,0.126,0.138,0.135,0.144
93,0.098,0.115,0.102,0.111,0.124,0.119,0.122,0.118,0.136,0.123,0.134
94,0.089,0.109,0.109,0.118,0.113,0.109,0.107,0.118,0.119,0.132,0.132
95,0.091,0.102,0.111,0.103,0.116,0.122,0.128,0.138,0.12,0.134,0.149
96,0.094,0.117,0.098,0.099,0.123,0.121,0.126,0.134,0.137,0.136,0.136
97,0.099,0.099,0.104,0.122,0.124,0.122,0.127,0.132,0.137,0.133,0.132
98,0.1,0.108,0.105,0.127,0.118,0.13,0.137,0.124,0.124,0.133,0.13
99,0.096,0.103,0.1,0.112,0.107,0.117,0.126,0.124,0.134,0.12,0.122
