,0,10,20,30,40,50,60,70,80,90,100
69,0.082,0.096,0.097,0.095,0.101,0.101,0.101,0.096,0.105,0.1,0.11
70,0.09,0.097,0.101,0.104,0.098,0.098,0.102,0.105,0.102,0.112,0.108
71,0.089,0.104,0.099,0.103,0.096,0.103,0.106,0.099,0.105,0.108,0.102
72,0.088,0.094,0.1,0.115,0.098,0.105,0.102,0.095,0.1,0.108,0.106
73,0.098,0.099,0.094,0.103,0.105,0.099,0.105,0.103,0.113,0.107,0.11
74,0.084,0.105,0.095,0.099,0.099,0.095,0.11,0.102,0.098,0.108,0.105
75,0.091,0.098,0.105,0.092,0.096,0.105,0.106,0.096,0.105,0.105,0.102
76,0.09,0.099,0.099,0.102,0.1,0.099,0.093,0.104,0.093,0.103,0.108
77,0.094,0.099,0.098,0.107,0.096,0.095,0.103,0.104,0.105,0.105,0.111
78,0.095,0.1,0.098,0.11,0.097,0.102,0.112,0.093,0.102,0.102,0.11
79,0.088,0.093,0.094,0.1,0.107,0.106,0.1,0.102,0.104,0.11,0.106
80,0.09,0.103,0.096,0.095,0.091,0.092,0.095,0.105,0.097,0.1,0.115
81,0.103,0.102,0.105,0.1,0.104,0.102,0.1,0.109,0.104,0.111,0.114
82,0.097,0.102,0.1,0.095,0.1,0.102,0.104,0.104,0.101,0.114,0.108
83,0.094,0.1,0.096,0.096,0.107,0.104,0.107,0.107,0.102,0.101,0.112
84,0.092,0.102,0.101,0.103,0.105,0.099,0.098,0.102,0.103,0.1,0.106
85,0.092,0.099,0.098,0.109,0.112,0.109,0.102,0.102,0.108,0.095,0.11
86,0.096,0.108,0.098,0.107,0.096,0.105,0.107,0.105,0.113,0.103,0.103
87,0.09,0.1,0.109,0.111,0.091,0.1,0.11,0.1,0.109,0.102,0.103
88,0.094,0.098,0.103,0.102,0.102,0.106,0.091,0.085,0.112,0.11,0.112
89,0.084,0.102,0.1,0.107,0.1,0.105,0.099,0.107,0.103,0.104,0.103
90,0.097,0.101,0.102,0.104,0.097,0.107,0.097,0.099,0.115,0.104,0.103
91,0.09,0.106,0.101,0.105,0.101,0.103,0.103,0.105,0.106,0.101,0.106
92,0.091,0.1,0.093,0.101,0.106,0.111,0.105,0.103,0.109,0.111,0.101
93,0.097,0.102,0.102,0.112,0.104,0.104,0.095,0.111,0.106,0.109,0.103
94,0.095,0.092,0.102,0.105,0.099,0.101,0.114,0.098,0.112,0.11,0.101
95,0.094,0.098,0.097,0.105,0.094,0.109,0.095,0.097,0.102,0.098,0.103
96,0.087,0.104,0.099,0.109,0.105,0.113,0.103,0.096,0.108,0.108,0.107
97,0.089,0.1,0.105,0.099,0.1,0.108,0.095,0.096,0.096,0.101,0.106
98,0.1,0.095,0.092,0.102,0.098,0.093,0.107,0.101,0.105,0.106,0.102
99,0.089,0.101,0.097,0.093,0.101,0.112,0.102,0.099,0.099,0.111,0.106
