,0,10,20,30,40,50,60,70,80,90,100
69,0.11,0.16,0.188,0.227,0.268,0.316,0.345,0.384,0.422,0.465,0.511
70,0.108,0.151,0.197,0.231,0.271,0.313,0.35,0.393,0.427,0.461,0.503
71,0.112,0.148,0.19,0.227,0.263,0.308,0.35,0.384,0.427,0.465,0.491
72,0.114,0.147,0.18,0.223,0.266,0.318,0.351,0.391,0.423,0.46,0.506
73,0.113,0.151,0.186,0.224,0.265,0.314,0.358,0.39,0.421,0.458,0.513
74,0.109,0.143,0.184,0.225,0.268,0.316,0.355,0.39,0.421,0.462,0.492
75,0.112,0.145,0.19,0.225,0.276,0.304,0.349,0.389,0.436,0.471,0.507
76,0.111,0.153,0.186,0.23,0.274,0.305,0.351,0.388,0.432,0.466,0.499
77,0.108,0.15,0.182,0.227,0.264,0.313,0.352,0.388,0.434,0.462,0.508
78,0.112,0.149,0.187,0.225,0.269,0.313,0.349,0.39,0.424,0.479,0.494
79,0.112,0.15,0.188,0.233,0.264,0.323,0.356,0.382,0.425,0.461,0.513
80,0.107,0.153,0.185,0.233,0.271,0.322,0.355,0.388,0.429,0.47,0.502
81,0.112,0.146,0.189,0.221,0.263,0.305,0.359,0.382,0.429,0.467,0.505
82,0.114,0.156,0.188,0.231,0.264,0.315,0.35,0.392,0.413,0.484,0.526
83,0.11,0.149,0.188,0.223,0.277,0.314,0.368,0.388,0.433,0.461,0.509
84,0.107,0.152,0.185,0.221,0.272,0.32,0.355,0.384,0.431,0.464,0.513
85,0.111,0.151,0.186,0.229,0.263,0.306,0.366,0.387,0.423,0.458,0.494
86,0.108,0.149,0.186,0.222,0.267,0.315,0.366,0.39,0.437,0.463,0.498
87,0.107,0.146,0.183,0.224,0.262,0.316,0.35,0.394,0.44,0.47,0.509
88,0.116,0.144,0.179,0.228,0.266,0.315,0.351,0.394,0.438,0.461,0.511
89,0.106,0.148,0.187,0.219,0.267,0.307,0.353,0.39,0.428,0.457,0.503
90,0.113,0.153,0.189,0.227,0.269,0.316,0.354,0.385,0.432,0.459,0.502
91,0.111,0.156,0.183,0.229,0.26,0.308,0.35,0.387,0.42,0.462,0.501
92,0.12,0.15,0.19,0.229,0.27,0.321,0.354,0.388,0.425,0.473,0.506
93,0.108,0.147,0.19,0.232,0.265,0.304,0.359,0.393,0.439,0.465,0.52
94,0.111,0.151,0.19,0.241,0.271,0.313,0.35,0.386,0.426,0.447,0.514
95,0.11,0.149,0.186,0.223,0.263,0.307,0.358,0.394,0.427,0.46,0.513
96,0.106,0.163,0.189,0.224,0.262,0.321,0.344,0.383,0.427,0.453,0.498
97,0.108,0.148,0.187,0.222,0.264,0.31,0.36,0.387,0.429,0.474,0.501
98,0.106,0.147,0.191,0.226,0.269,0.311,0.351,0.393,0.43,0.461,0.52
99,0.107,0.146,0.19,0.234,0.272,0.308,0.366,0.408,0.429,0.456,0.511
