,0,10,20,30,40,50,60,70,80,90,100
69,0.125,0.131,0.137,0.142,0.157,0.164,0.167,0.171,0.165,0.166,0.176
70,0.126,0.129,0.136,0.138,0.139,0.148,0.14,0.16,0.162,0.172,0.168
71,0.118,0.141,0.129,0.154,0.136,0.146,0.16,0.156,0.162,0.174,0.171
72,0.124,0.131,0.134,0.136,0.139,0.157,0.149,0.184,0.158,0.174,0.175
73,0.113,0.137,0.149,0.157,0.149,0.157,0.139,0.163,0.148,0.166,0.164
74,0.119,0.142,0.131,0.14,0.153,0.154,0.208,0.158,0.164,0.158,0.167
75,0.126,0.124,0.137,0.15,0.149,0.154,0.164,0.16,0.164,0.167,0.173
76,0.137,0.126,0.135,0.137,0.138,0.153,0.165,0.155,0.158,0.171,0.177
77,0.128,0.129,0.132,0.146,0.149,0.161,0.151,0.165,0.151,0.167,0.151
78,0.124,0.127,0.138,0.16,0.141,0.145,0.169,0.164,0.167,0.161,0.148
79,0.124,0.127,0.131,0.159,0.134,0.134,0.154,0.159,0.16,0.163,0.164
80,0.121,0.159,0.139,0.147,0.157,0.156,0.152,0.165,0.172,0.164,0.162
81,0.13,0.126,0.134,0.138,0.157,0.156,0.161,0.169,0.156,0.172,0.168
82,0.117,0.126,0.137,0.151,0.149,0.155,0.161,0.153,0.149,0.166,0.156
83,0.12,0.13,0.131,0.143,0.136,0.136,0.163,0.153,0.153,0.163,0.165
84,0.13,0.133,0.123,0.131,0.144,0.14,0.156,0.162,0.161,0.169,0.16
85,0.124,0.145,0.148,0.135,0.139,0.15,0.155,0.171,0.165,0.161,0.177
86,0.113,0.129,0.129,0.134,0.157,0.152,0.157,0.166,0.159,0.165,0.172
87,0.129,0.144,0.154,0.14,0.134,0.155,0.145,0.149,0.162,0.166,0.179
88,0.133,0.143,0.134,0.144,0.144,0.147,0.146,0.164,0.166,0.174,0.172
89,0.127,0.124,0.139,0.152,0.145,0.148,0.156,0.162,0.165,0.169,0.167
90,0.121,0.128,0.135,0.151,0.147,0.159,0.164,0.166,0.16,0.169,0.168
91,0.122,0.135,0.142,0.137,0.144,0.15,0.16,0.158,0.167,0.161,0.163
92,0.12,0.14,0.147,0.141,0.141,0.147,0.146,0.164,0.164,0.165,0.16
93,0.122,0.142,0.14,0.151,0.165,0.142,0.166,0.156,0.154,0.164,0.169
94,0.128,0.125,0.147,0.146,0.132,0.144,0.147,0.146,0.165,0.164,0.166
95,0.112,0.133,0.157,0.147,0.141,0.147,0.149,0.166,0.15,0.176,0.173
96,0.122,0.127,0.141,0.146,0.143,0.142,0.154,0.155,0.166,0.176,0.16
97,0.127,0.137,0.127,0.139,0.134,0.14,0.144,0.146,0.167,0.16,0.176
98,0.122,0.128,0.146,0.129,0.154,0.16,0.156,0.167,0.156,0.163,0.166
99,0.128,0.134,0.134,0.13,0.143,0.145,0.142,0.166,0.165,0.163,0.178
