,0,10,20,30,40,50,60,70,80,90,100
69,0.083,0.137,0.176,0.215,0.256,0.298,0.344,0.378,0.424,0.46,0.502
70,0.089,0.135,0.182,0.211,0.262,0.295,0.35,0.396,0.413,0.458,0.492
71,0.084,0.133,0.174,0.223,0.254,0.295,0.344,0.382,0.41,0.475,0.509
72,0.083,0.138,0.175,0.216,0.262,0.304,0.343,0.377,0.419,0.452,0.491
73,0.081,0.134,0.18,0.224,0.269,0.299,0.338,0.372,0.408,0.463,0.504
74,0.089,0.136,0.177,0.21,0.256,0.304,0.344,0.385,0.413,0.45,0.479
75,0.086,0.135,0.179,0.211,0.255,0.306,0.349,0.378,0.407,0.451,0.494
76,0.088,0.138,0.18,0.221,0.255,0.295,0.348,0.377,0.424,0.461,0.485
77,0.091,0.134,0.177,0.21,0.258,0.304,0.344,0.377,0.412,0.454,0.483
78,0.083,0.137,0.168,0.217,0.257,0.299,0.344,0.388,0.408,0.451,0.494
79,0.084,0.138,0.172,0.214,0.26,0.293,0.345,0.381,0.415,0.454,0.501
80,0.082,0.134,0.173,0.223,0.252,0.299,0.348,0.395,0.409,0.465,0.499
81,0.084,0.145,0.173,0.217,0.255,0.299,0.347,0.385,0.409,0.454,0.5
82,0.084,0.139,0.175,0.206,0.258,0.295,0.337,0.384,0.424,0.454,0.497
83,0.085,0.137,0.181,0.211,0.26,0.3,0.336,0.372,0.436,0.456,0.496
84,0.083,0.135,0.172,0.223,0.26,0.288,0.343,0.378,0.411,0.457,0.469
85,0.093,0.132,0.183,0.213,0.254,0.294,0.357,0.373,0.427,0.458,0.494
86,0.084,0.137,0.169,0.211,0.264,0.301,0.331,0.381,0.416,0.448,0.494
87,0.09,0.138,0.175,0.213,0.252,0.3,0.331,0.381,0.42,0.465,0.496
88,0.082,0.139,0.172,0.213,0.256,0.295,0.345,0.386,0.425,0.456,0.48
89,0.087,0.136,0.175,0.214,0.264,0.299,0.351,0.379,0.419,0.474,0.493
90,0.092,0.136,0.171,0.216,0.256,0.297,0.347,0.371,0.413,0.473,0.496
91,0.087,0.134,0.171,0.215,0.254,0.298,0.343,0.377,0.43,0.459,0.508
92,0.083,0.138,0.18,0.214,0.261,0.292,0.35,0.372,0.416,0.442,0.5
93,0.086,0.138,0.178,0.22,0.256,0.302,0.346,0.379,0.415,0.467,0.498
94,0.082,0.143,0.177,0.209,0.257,0.295,0.347,0.38,0.418,0.461,0.495
95,0.085,0.134,0.177,0.212,0.252,0.293,0.338,0.382,0.416,0.467,0.496
96,0.085,0.146,0.172,0.214,0.255,0.295,0.337,0.372,0.422,0.458,0.484
97,0.094,0.147,0.172,0.218,0.261,0.3,0.346,0.378,0.42,0.462,0.49
98,0.087,0.135,0.185,0.213,0.255,0.297,0.349,0.38,0.418,0.457,0.5
99,0.082,0.133,0.176,0.213,0.257,0.293,0.341,0.376,0.408,0.474,0.509
