,0,10,20,30,40,50,60,70,80,90,100
69,0.093,0.096,0.109,0.109,0.099,0.102,0.099,0.109,0.108,0.099,0.107
70,0.091,0.102,0.101,0.099,0.098,0.103,0.094,0.103,0.102,0.113,0.112
71,0.097,0.093,0.107,0.101,0.116,0.098,0.097,0.106,0.099,0.116,0.101
72,0.089,0.107,0.107,0.103,0.102,0.094,0.099,0.101,0.095,0.089,0.106
73,0.087,0.098,0.1,0.102,0.097,0.107,0.104,0.108,0.1,0.109,0.105
74,0.092,0.098,0.099,0.102,0.102,0.106,0.106,0.097,0.1,0.099,0.105
75,0.092,0.098,0.103,0.096,0.101,0.107,0.101,0.102,0.101,0.107,0.102
76,0.09,0.093,0.102,0.098,0.097,0.108,0.099,0.097,0.108,0.105,0.109
77,0.093,0.11,0.098,0.116,0.099,0.104,0.103,0.104,0.115,0.11,0.102
78,0.085,0.104,0.107,0.106,0.105,0.102,0.105,0.104,0.1,0.106,0.099
79,0.09,0.103,0.099,0.104,0.1,0.106,0.099,0.098,0.101,0.107,0.101
80,0.089,0.094,0.102,0.101,0.095,0.101,0.103,0.108,0.109,0.108,0.09
81,0.091,0.102,0.1,0.11,0.102,0.111,0.098,0.103,0.107,0.099,0.103
82,0.088,0.099,0.093,0.103,0.102,0.096,0.102,0.101,0.097,0.101,0.101
83,0.093,0.101,0.107,0.108,0.112,0.112,0.103,0.098,0.1,0.101,0.105
84,0.089,0.093,0.097,0.108,0.104,0.109,0.1,0.103,0.102,0.106,0.107
85,0.097,0.089,0.093,0.088,0.105,0.1,0.105,0.105,0.107,0.103,0.108
86,0.088,0.098,0.099,0.1,0.1,0.111,0.106,0.105,0.101,0.111,0.104
87,0.09,0.093,0.1,0.101,0.106,0.093,0.105,0.112,0.101,0.109,0.111
88,0.097,0.094,0.106,0.091,0.1,0.106,0.108,0.107,0.099,0.114,0.107
89,0.096,0.104,0.098,0.097,0.1,0.108,0.101,0.104,0.099,0.113,0.094
90,0.099,0.092,0.1,0.098,0.115,0.101,0.095,0.108,0.101,0.103,0.114
91,0.094,0.105,0.101,0.105,0.103,0.099,0.109,0.109,0.097,0.11,0.113
92,0.09,0.099,0.104,0.095,0.103,0.103,0.107,0.093,0.103,0.103,0.109
93,0.093,0.093,0.098,0.095,0.112,0.112,0.096,0.099,0.105,0.114,0.1
94,0.093,0.103,0.097,0.099,0.103,0.102,0.103,0.098,0.107,0.108,0.11
95,0.086,0.114,0.099,0.108,0.094,0.095,0.104,0.105,0.101,0.103,0.109
96,0.09,0.093,0.099,0.101,0.113,0.105,0.109,0.104,0.104,0.101,0.097
97,0.081,0.099,0.108,0.092,0.1,0.1,0.105,0.109,0.108,0.111,0.108
98,0.095,0.103,0.1,0.097,0.106,0.104,0.097,0.09,0.108,0.105,0.106
99,0.09,0.102,0.107,0.092,0.106,0.101,0.101,0.1,0.102,0.108,0.104
