,0,10,20,30,40,50,60,70,80,90,100
69,0.085,0.142,0.181,0.209,0.26,0.294,0.339,0.382,0.415,0.462,0.509
70,0.085,0.137,0.175,0.214,0.251,0.296,0.335,0.371,0.419,0.459,0.48
71,0.087,0.137,0.18,0.211,0.25,0.292,0.343,0.405,0.408,0.457,0.502
72,0.086,0.139,0.174,0.209,0.259,0.299,0.336,0.381,0.425,0.462,0.497
73,0.085,0.138,0.171,0.217,0.258,0.297,0.344,0.379,0.423,0.453,0.49
74,0.084,0.136,0.171,0.217,0.261,0.298,0.34,0.376,0.419,0.462,0.497
75,0.085,0.138,0.179,0.21,0.26,0.3,0.344,0.377,0.419,0.452,0.492
76,0.085,0.147,0.175,0.209,0.248,0.289,0.337,0.385,0.432,0.456,0.496
77,0.086,0.141,0.171,0.22,0.26,0.3,0.353,0.378,0.413,0.463,0.492
78,0.085,0.137,0.176,0.21,0.26,0.292,0.339,0.376,0.419,0.447,0.495
79,0.085,0.137,0.172,0.21,0.254,0.305,0.341,0.379,0.416,0.457,0.486
80,0.08,0.133,0.184,0.212,0.264,0.296,0.333,0.373,0.405,0.454,0.494
81,0.084,0.133,0.177,0.21,0.264,0.305,0.339,0.371,0.417,0.446,0.491
82,0.084,0.136,0.175,0.209,0.257,0.298,0.34,0.374,0.406,0.468,0.493
83,0.08,0.146,0.176,0.22,0.257,0.295,0.344,0.38,0.42,0.472,0.502
84,0.086,0.139,0.174,0.211,0.254,0.305,0.355,0.373,0.419,0.458,0.498
85,0.084,0.133,0.176,0.213,0.257,0.299,0.331,0.378,0.411,0.458,0.488
86,0.086,0.139,0.176,0.213,0.255,0.302,0.33,0.372,0.404,0.445,0.495
87,0.083,0.141,0.172,0.21,0.255,0.302,0.358,0.382,0.409,0.459,0.493
88,0.085,0.141,0.174,0.211,0.252,0.299,0.35,0.39,0.417,0.456,0.488
89,0.086,0.137,0.174,0.215,0.255,0.301,0.346,0.38,0.418,0.458,0.493
90,0.083,0.139,0.171,0.217,0.263,0.291,0.333,0.378,0.412,0.461,0.509
91,0.088,0.139,0.179,0.215,0.258,0.303,0.344,0.385,0.413,0.465,0.493
92,0.084,0.141,0.173,0.213,0.249,0.295,0.348,0.375,0.417,0.455,0.503
93,0.086,0.14,0.172,0.208,0.251,0.306,0.348,0.373,0.411,0.461,0.498
94,0.088,0.145,0.17,0.208,0.254,0.303,0.337,0.376,0.41,0.453,0.49
95,0.082,0.135,0.179,0.211,0.261,0.313,0.344,0.368,0.41,0.455,0.5
96,0.083,0.137,0.177,0.211,0.258,0.296,0.344,0.376,0.419,0.454,0.485
97,0.087,0.131,0.179,0.211,0.26,0.303,0.34,0.373,0.421,0.448,0.5
98,0.084,0.135,0.181,0.21,0.264,0.293,0.344,0.384,0.416,0.448,0.494
99,0.079,0.137,0.18,0.214,0.252,0.3,0.341,0.383,0.419,0.456,0.492
